Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.077150782554546,5.077150782554546,-7.577359650400066,7.577359650400066,0,2,5,3,17
best,-7.761289033722969,7.761289033722969,-7.952649982520347,7.952649982520347,0,1,5,5,12
