Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.058837262765965,1.058837262765965,-1.11732574222558,1.11732574222558,2,0,2,2,0
best,-1.1166040656310685,1.1166040656310685,-1.117349031957847,1.117349031957847,1,1,1,1,0
