Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0966902417172897,1.0966902417172897,-1.1173489904645524,1.1173489904645524,1,1,2,0,0
best,-1.1164472677041168,1.1164472677041168,-1.1173490040070686,1.1173490040070686,1,0,1,1,1
