Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1072703031590858,1.1072703031590858,-1.1173490280857643,1.1173490280857643,2,0,2,2,1
best,-1.1170591951684201,1.1170591951684201,-1.117348992316602,1.117348992316602,0,2,0,0,2
