Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.083769663932709,1.083769663932709,-1.1173490334942064,1.1173490334942064,1,0,2,1,0
best,-1.1156220980165668,1.1156220980165668,-1.117348580896419,1.117348580896419,0,1,0,1,2
