Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.99766242780804,74.99766242780804,-75.00327470070066,75.00327470070066,4,1,1,1,1
best,-75.1167965437028,75.1167965437028,-75.13736457510879,75.13736457510879,3,1,2,0,1
