Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.99608713473711,74.99608713473711,-74.99608713473711,74.99608713473711,4,0,0,0,4
best,-75.16782702186609,75.16782702186609,-75.16846382315981,75.16846382315981,3,0,2,1,1
