Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,3,0,0,2
best,0.48196905535703827,-0.48196905535703827,0.12680169384998957,-0.12680169384998957,4,2,0,1,3
