Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.5848669427396318,0.5848669427396318,-0.760266353511998,0.760266353511998,3,0,2,0,0
best,-1.1040934357575005,1.1040934357575005,-1.1173490034908569,1.1173490034908569,1,0,2,0,1
