Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.06128812639975,74.06128812639975,-75.34580257821227,75.34580257821227,0,4,7,1,13
best,-75.30715385522234,75.30715385522234,-75.42175234978367,75.42175234978367,0,1,4,8,14
