Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.7151549461814,74.7151549461814,-75.34580256172863,75.34580256172863,0,5,5,5,10
best,-75.12251540810826,75.12251540810826,-75.42175239620273,75.42175239620273,0,4,4,6,12
