Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-73.86904310466922,73.86904310466922,-74.89902838925792,74.89902838925792,0,4,4,2,15
best,-75.3397393103489,75.3397393103489,-75.42175232535949,75.42175232535949,0,3,1,4,15
