Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.98811852160108,74.98811852160108,-75.12265410032359,75.12265410032359,0,3,3,1,14
best,-75.17246084261684,75.17246084261684,-75.24654514041619,75.24654514041619,1,4,1,4,13
