Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.3920636444175835,-0.3920636444175835,0.17478384353076665,-0.17478384353076665,0,6,2,5,7
best,0.01351351351351382,-0.01351351351351382,0.01351351351351382,-0.01351351351351382,4,2,0,0,0
