Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,3,0,0,3
best,0.04631314230521566,-0.04631314230521566,1.1147130473121436e-06,-1.1147130473121436e-06,4,2,1,1,1
