Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6322576071836319,0.6322576071836319,-0.7602663580932314,0.7602663580932314,3,1,2,0,2
best,-1.1029600388464444,1.1029600388464444,-1.117348951547738,1.117348951547738,1,1,1,0,0
