Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8182290092975066,0.8182290092975066,-1.1173490127312824,1.1173490127312824,3,0,3,0,0
best,-1.0664143243753277,1.0664143243753277,-1.1173469863897125,1.1173469863897125,1,0,2,1,2
