Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6746457625917819,0.6746457625917819,-1.1173490271842372,1.1173490271842372,0,6,3,3,5
best,-1.0388073970405547,1.0388073970405547,-1.117348580475318,1.117348580475318,0,1,4,6,3
