Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.47862481673347235,0.47862481673347235,-0.5218855106737921,0.5218855106737921,0,2,3,4,4
best,-0.9299034310088192,0.9299034310088192,-1.1173490277702594,1.1173490277702594,0,1,4,3,7
