Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.3153507693162144,0.3153507693162144,-1.1173489540547392,1.1173489540547392,0,4,3,3,8
best,-0.99175845866355,0.99175845866355,-1.1173488617505056,1.1173488617505056,0,5,3,7,5
