Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.26286759188084613,0.26286759188084613,-0.5218853957109566,0.5218853957109566,0,2,4,5,5
best,-1.0752513276492224,1.0752513276492224,-1.1173486314269605,1.1173486314269605,0,4,3,9,4
