Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.35802296970126546,0.35802296970126546,-1.1173490275751732,1.1173490275751732,0,6,2,2,8
best,-1.0295427487824658,1.0295427487824658,-1.1173455604528186,1.1173455604528186,0,1,2,4,6
