Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.18108414598306,75.18108414598306,-75.21907616068512,75.21907616068512,2,3,1,1,1
best,-75.31423888314599,75.31423888314599,-75.34577884105035,75.34577884105035,1,3,1,1,1
