Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.97614969571165,74.97614969571165,-74.99099503607877,74.99099503607877,5,1,0,1,2
best,-75.14699426312626,75.14699426312626,-75.3837774383183,75.3837774383183,1,2,2,1,2
