Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.03772176400012,75.03772176400012,-75.0406253278401,75.0406253278401,3,2,0,0,1
best,-75.18524614674125,75.18524614674125,-75.1872770481705,75.1872770481705,1,1,1,0,2
