Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.16221690309396,75.16221690309396,-75.23537374805234,75.23537374805234,4,0,2,0,1
best,-75.340891283263,75.340891283263,-75.42175011685727,75.42175011685727,3,0,3,0,1
