Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.9170395862157,74.9170395862157,-74.9205059186576,74.9205059186576,5,0,1,2,0
best,-74.99678200072286,74.99678200072286,-74.99740689374494,74.99740689374494,4,0,1,1,3
