Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.9281309994169,74.9281309994169,-74.92904514308445,74.92904514308445,3,0,1,0,2
best,-75.10480529038125,75.10480529038125,-75.10548752780275,75.10548752780275,2,0,1,0,1
