Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.0240296586543,75.0240296586543,-75.03271180837342,75.03271180837342,6,0,2,0,2
best,-75.07933273537203,75.07933273537203,-75.0851686448033,75.0851686448033,5,0,3,0,2
