Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.0069259019999667335,-0.0069259019999667335,0.0069259019999667335,-0.0069259019999667335,0,8,6,5,7
best,0.9997526081250009,-0.9997526081250009,0.9997526081250009,-0.9997526081250009,4,2,1,0,1
