Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.19436876754517,75.19436876754517,-75.20752053699914,75.20752053699914,3,1,2,1,3
best,-75.33990618245714,75.33990618245714,-75.3437843487237,75.3437843487237,3,0,3,1,1
