Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.29685044282296,75.29685044282296,-75.31712443701555,75.31712443701555,3,1,3,2,1
best,-75.30269995747261,75.30269995747261,-75.34529413164893,75.34529413164893,3,2,3,2,1
