Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.892131723840808,7.892131723840808,-7.95264959587068,7.95264959587068,2,1,4,1,0
best,-7.939934537383033,7.939934537383033,-7.952650032709211,7.952650032709211,1,1,2,4,1
