Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.947936251999158,7.947936251999158,-7.952650030442186,7.952650030442186,2,0,2,3,0
best,-7.952251968418558,7.952251968418558,-7.952650044399331,7.952650044399331,1,0,1,4,0
