Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.06920895059917,1.06920895059917,-1.1173436439003064,1.1173436439003064,2,0,2,0,0
best,-1.1024599840757106,1.1024599840757106,-1.1173466368874052,1.1173466368874052,2,0,3,0,0
