Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0760395688487978,1.0760395688487978,-1.117334146028902,1.117334146028902,2,0,2,0,1
best,-1.1171369505116981,1.1171369505116981,-1.1173489931594596,1.1173489931594596,2,0,2,0,0
