Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9684349122928694,0.9684349122928694,-1.1173486363806584,1.1173486363806584,1,0,2,0,0
best,-1.1057494855004062,1.1057494855004062,-1.1173490341015917,1.1173490341015917,1,0,2,0,0
