Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0600732991448396,1.0600732991448396,-1.1173472844620445,1.1173472844620445,2,0,2,1,0
best,-1.1133138375352774,1.1133138375352774,-1.1173488681824613,1.1173488681824613,1,0,1,1,1
