Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.936406277424407,0.936406277424407,-1.1173490309533114,1.1173490309533114,0,2,2,1,0
best,-1.0581170730518359,1.0581170730518359,-1.117347952658412,1.117347952658412,1,1,1,0,0
