Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.0068241958026049,-0.0068241958026049,0.0068241958026049,-0.0068241958026049,0,5,4,3,6
best,0.9288459652466221,-0.9288459652466221,0.9288459652466221,-0.9288459652466221,4,0,0,1,0
