Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.48018695036562,74.48018695036562,-74.93908679743518,74.93908679743518,0,3,4,2,14
best,-75.08192989231149,75.08192989231149,-75.42175236543822,75.42175236543822,0,3,3,5,13
