Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.76831228855482,74.76831228855482,-75.30498736242741,75.30498736242741,0,4,4,6,14
best,-75.2487217299425,75.2487217299425,-75.42175240615752,75.42175240615752,0,2,2,5,14
