Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.57259084645159,74.57259084645159,-75.06551034525098,75.06551034525098,0,4,3,3,15
best,-75.22382989357939,75.22382989357939,-75.26596193102411,75.26596193102411,0,1,1,6,16
