Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.017300139821812402,-0.017300139821812402,0.017300139821812402,-0.017300139821812402,0,4,4,5,6
best,0.9676961281071714,-0.9676961281071714,0.9676961281071714,-0.9676961281071714,4,1,1,1,0
