Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.4887520697285926,-0.4887520697285926,0.06508224935714213,-0.06508224935714213,4,1,0,2,0
best,0.18346670546089167,-0.18346670546089167,0.007299369844312342,-0.007299369844312342,4,1,0,1,1
