Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.1733963918877548,-0.1733963918877548,0.015295908359028165,-0.015295908359028165,4,1,0,2,0
best,0.18494171475351123,-0.18494171475351123,0.00730092840968144,-0.00730092840968144,4,1,0,2,2
