Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.3825368889222531,-0.3825368889222531,0.0006526167079031753,-0.0006526167079031753,0,4,7,3,5
best,0.26935719670942393,-0.26935719670942393,0.012093824891335092,-0.012093824891335092,4,1,0,2,3
