Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.71150207681148,74.71150207681148,-75.22211553821741,75.22211553821741,0,3,4,8,17
best,-75.30911308057135,75.30911308057135,-75.42175236187843,75.42175236187843,0,1,0,5,16
