Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.75691465645306,74.75691465645306,-75.31712452661341,75.31712452661341,0,7,3,7,14
best,-75.25329630528705,75.25329630528705,-75.34580249323464,75.34580249323464,0,3,1,4,15
