Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.008918942299864062,-0.008918942299864062,0.008918942299864062,-0.008918942299864062,0,2,6,3,5
best,0.9508482786614932,-0.9508482786614932,0.9508482786614932,-0.9508482786614932,4,7,1,5,5
