Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.023620846278158334,-0.023620846278158334,0.023620846278158334,-0.023620846278158334,0,3,2,10,6
best,0.9712503651151604,-0.9712503651151604,0.9712503651151604,-0.9712503651151604,4,0,1,1,0
