Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9333206889616057,-0.9333206889616057,0.9333206889616057,-0.9333206889616057,4,1,1,0,2
best,0.9997338291691714,-0.9997338291691714,0.9997338291691714,-0.9997338291691714,4,1,1,0,0
