Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.52429124446915,74.52429124446915,-75.1226539338919,75.1226539338919,0,3,2,3,15
best,-75.26596268711818,75.26596268711818,-75.26596268711818,75.26596268711818,0,0,0,6,12
