Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.75196331927812,74.75196331927812,-75.19852670051799,75.19852670051799,0,3,10,3,14
best,-75.13880178275286,75.13880178275286,-75.24571674705567,75.24571674705567,1,4,4,5,13
