Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.5730166764424,74.5730166764424,-75.29327011127525,75.29327011127525,0,4,5,3,11
best,-75.16785222615874,75.16785222615874,-75.42175240790449,75.42175240790449,0,4,3,5,15
