Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.28917263924356,74.28917263924356,-75.26595558201998,75.26595558201998,0,4,2,8,11
best,-75.15243091286258,75.15243091286258,-75.42175234548846,75.42175234548846,0,6,1,2,17
