Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.47798722524595,74.47798722524595,-75.12571957697969,75.12571957697969,0,5,7,5,13
best,-75.23837131430109,75.23837131430109,-75.27220326504363,75.27220326504363,1,1,4,6,12
