Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.310330237392408,6.310330237392408,-7.545710005720302,7.545710005720302,0,10,3,8,17
best,-7.529041046731895,7.529041046731895,-7.9526500240910325,7.9526500240910325,0,4,3,5,15
