Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.765944390098618,6.765944390098618,-7.7899841688041676,7.7899841688041676,0,1,0,3,18
best,-7.828830510397134,7.828830510397134,-7.952649978648296,7.952649978648296,0,3,1,3,13
