Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.43825801614353893,-0.43825801614353893,0.015685982906905538,-0.015685982906905538,0,4,4,4,4
best,0.06859644893491679,-0.06859644893491679,9.31168403495164e-09,-9.31168403495164e-09,4,3,1,3,3
