Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.07773732036709341,-0.07773732036709341,0.013513527938205983,-0.013513527938205983,4,1,4,1,2
best,0.22424156296899617,-0.22424156296899617,2.3070696217375453e-05,-2.3070696217375453e-05,3,0,2,2,3
