Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.28747611778516996,-0.28747611778516996,0.017276055069837037,-0.017276055069837037,4,0,2,6,4
best,0.34544954144654816,-0.34544954144654816,0.2500000155114701,-0.2500000155114701,4,1,0,3,1
