Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.940798367114538,7.940798367114538,-7.952648501570584,7.952648501570584,1,0,2,4,1
best,-7.952616938292725,7.952616938292725,-7.952649981328585,7.952649981328585,1,0,1,1,0
