Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9291595560712466,-0.9291595560712466,0.9291595560712466,-0.9291595560712466,4,2,0,1,1
best,0.9999973781262573,-0.9999973781262573,0.9999973781262573,-0.9999973781262573,4,1,1,0,1
